OriginalURL,XMin,XMax,YMin,YMax,ClassName
https://c7.staticflickr.com/4/3879/14592781751_22f1b282a0_o.jpg,0.4380531,0.75958705,0.31858408,0.86504424,Camera
https://c8.staticflickr.com/3/2296/1822449679_fe337f98b6_o.jpg,0.27291667,0.375,0.2796875,0.346875,Human hair
https://farm7.staticflickr.com/7017/6462774805_2b63a6091c_o.jpg,0.76875,0.853125,0.0,0.14583333,Mammal
https://farm7.staticflickr.com/8055/8096146063_f8107db097_o.jpg,0.13125,0.2171875,0.22083333,0.29791668,Book
https://c4.staticflickr.com/3/2566/3895591114_be7e01c107_o.jpg,0.32153392,0.4100295,0.41501105,0.65342164,Mammal
https://c3.staticflickr.com/9/8312/8061291624_254e261b0a_o.jpg,0.0,1.0,0.0,1.0,Lily
https://c3.staticflickr.com/8/7544/16135124847_a2ff472006_o.jpg,0.661705,0.6847091,0.17108434,0.26746988,Wheel
https://c5.staticflickr.com/7/6172/6196162872_6c3b3a6d8d_o.jpg,0.39823008,0.45575222,0.23672566,0.32079646,Human hair
https://c4.staticflickr.com/6/5178/5501301331_5614a4cf41_o.jpg,0.8278336,0.94548064,0.047727272,0.21363637,Window
https://c5.staticflickr.com/5/4071/4550632689_6a320f4e1e_o.jpg,0.6119690999999999,0.81274134,0.8631757,0.9341216,Fashion accessory
https://farm1.staticflickr.com/3362/3341638828_c9ab2cbec7_o.jpg,0.7522124,0.7979351,0.80088496,0.86283183,Wine
https://c4.staticflickr.com/7/6090/6095999381_ca07862314_o.jpg,0.40394974,0.6032316,0.09074410000000001,0.3756806,Human face
https://c1.staticflickr.com/6/5831/20894979681_803b048bb3_o.jpg,0.39530686,0.43862817,0.20758122,0.22924188,Human mouth
https://farm3.staticflickr.com/6029/5967721381_b4f5687844_o.jpg,0.10625,0.1609375,0.52916664,0.6875,Wheel
https://c1.staticflickr.com/6/5192/6927212948_d4cf34796d_o.jpg,0.17573872,0.24416797,0.027253668999999998,0.094339624,Car
https://farm3.staticflickr.com/3530/3921716313_4071bd2807_o.jpg,0.25221238,0.34513274,0.29424778,0.55309737,Clothing
https://c4.staticflickr.com/6/5488/9181898752_ba0ebf5698_o.jpg,0.778125,0.884375,0.0,0.30833334,Tree
https://farm1.staticflickr.com/2520/4178254879_7897e3c6ae_o.jpg,0.58125,0.9328125,0.5520833,1.0,Pen
https://c5.staticflickr.com/8/7011/6774170733_849fbfac85_o.jpg,0.046460178,1.0,0.0,0.44100294,Person
https://c6.staticflickr.com/4/3874/14788629703_34e9d8a4e8_o.jpg,0.00998004,0.6726546999999999,0.50653595,0.9150326999999999,Human leg
https://c5.staticflickr.com/3/2037/1733926965_9623b257ff_o.jpg,0.0,0.53539824,0.0022123894,0.31637168,Tree
https://farm4.staticflickr.com/3929/15431386395_8b31c81f62_o.jpg,0.63716817,0.7522124,0.2640118,0.53687316,Human leg
https://c4.staticflickr.com/6/5452/8950729146_04ecf32bdd_o.jpg,0.5006765999999999,0.76725304,0.043373495,0.70120484,Human face
https://c1.staticflickr.com/3/2254/1599892368_351da713a6_o.jpg,0.44182622,1.0,0.70731705,0.9977826999999999,Furniture
https://c7.staticflickr.com/8/7032/13501609244_1d32b7e4d9_o.jpg,0.1030303,0.5030303,0.0,1.0,Woman
https://farm5.staticflickr.com/2811/9892038733_c80794be9e_o.jpg,0.0,1.0,0.42035398,0.8097345,Human body
https://farm6.staticflickr.com/2346/2062072262_80dab738c3_o.jpg,0.23588710000000002,0.7721774,0.040453073,0.9692556999999999,Woman
https://c4.staticflickr.com/1/88/274854249_6611adaaf1_o.jpg,0.0,1.0,0.11646587,0.9839357,Tortoise
https://farm2.staticflickr.com/2755/4540424310_0a342b6534_o.jpg,0.37397036,0.43822077,0.04950495,0.11485148,Fruit
https://farm3.staticflickr.com/5202/5226926666_64ab34c8e3_o.jpg,0.0,0.041876048,0.3125,0.405,Clothing
https://c3.staticflickr.com/1/62/210307248_5424faf973_o.jpg,0.7546875,0.9953125,0.69375,0.99791664,Bagel
https://c6.staticflickr.com/9/8173/8030708719_2cda0ea798_o.jpg,0.2171875,0.2984375,0.47083333,0.48958334,Plant
https://c2.staticflickr.com/6/5290/5231199980_da1bf208f6_o.jpg,0.53318584,0.6526549,0.21681416,0.34365782,Bicycle helmet
https://farm1.staticflickr.com/3247/3064126036_b8c2ce32c7_o.jpg,0.2783505,0.5484536,0.2912088,0.42032966,Car
https://farm8.staticflickr.com/147/361012065_300c116ef8_o.jpg,0.24545455,0.27792206,0.6281406999999999,0.75628144,Person
https://c8.staticflickr.com/6/5080/5805973170_3de7950214_o.jpg,0.25550660000000003,0.7209985,0.17738359,0.4368071,Land vehicle
https://c7.staticflickr.com/9/8666/16721101661_30c981506d_o.jpg,0.51917404,0.6622418999999999,0.5973451,0.9203540000000001,Wheel
https://c4.staticflickr.com/1/140/368433666_95df2d09c1_o.jpg,0.659375,0.684375,0.73333335,0.7604167,Footwear
https://c4.staticflickr.com/3/2872/11167414375_1d3f7f2bb3_o.jpg,0.17699115,0.26548672,0.7522124,0.7898229999999999,Human arm
https://c5.staticflickr.com/6/5226/5802822726_b01e506269_o.jpg,0.4296875,0.6515625,0.49375,0.86041665,Flower
https://farm6.staticflickr.com/3330/3633439438_5cce9d958f_o.jpg,0.2371134,0.3460972,0.172949,0.6563193,Mammal
https://farm3.staticflickr.com/2427/3924913358_384582d308_o.jpg,0.8265625,0.859375,0.14375,0.25208333,Human arm
https://c6.staticflickr.com/4/3642/3558748117_9635e01285_o.jpg,0.0,0.990625,0.0,1.0,Man
https://c8.staticflickr.com/2/1265/540911711_601af5a8f0_o.jpg,0.4875,0.5015625,0.18125,0.21041666,Wheel
https://c6.staticflickr.com/9/8372/8474045362_8d63e48497_o.jpg,0.42035398,0.99336284,0.45280236,0.82300884,Sports equipment
https://c4.staticflickr.com/4/3267/3081790142_bbc8e8550d_o.jpg,0.415625,0.4484375,0.75625,0.8229167,Luggage and bags
https://c5.staticflickr.com/4/3932/15443354931_cbda10ae81_o.jpg,0.46017700000000006,0.5412979,0.5995575,0.7367256999999999,Human arm
https://c5.staticflickr.com/3/2538/3982026923_097ea7af5f_o.jpg,0.3953125,0.8765625,0.0,0.29375,Person
https://c1.staticflickr.com/7/6085/6051952979_1c0cf1554a_o.jpg,0.753125,0.8890625,0.46458334,0.97291666,Man
https://farm4.staticflickr.com/5294/5527943518_a3dfd917b3_o.jpg,0.7617689000000001,0.81455064,0.39954337,0.6849314999999999,Man
https://farm2.staticflickr.com/3102/2790319949_6aedd48021_o.jpg,0.0453125,0.409375,0.30833334,0.70625,Bicycle
https://farm8.staticflickr.com/4151/5031109132_961fea77d0_o.jpg,0.45328033,0.70974153,0.8226601,1.0,Human leg
https://farm2.staticflickr.com/4041/5163311169_da90dd22c2_o.jpg,0.20097245,0.41166937,0.22535211,0.71428573,Person
https://farm6.staticflickr.com/2145/2064357720_1d4dead487_o.jpg,0.8171875,0.83125,0.35,0.43333334,Human arm
https://c8.staticflickr.com/4/3302/3190108598_5e97b82c0c_o.jpg,0.05625,0.1640625,0.33958334,0.5625,Mammal
https://farm7.staticflickr.com/3032/5831706247_53505a4707_o.jpg,0.5671875,0.7171875,0.6041667,0.6875,Human mouth
https://farm6.staticflickr.com/2937/13674964065_c28f36d676_o.jpg,0.19561815,0.26291078,0.0,0.10438413,Tire
https://c1.staticflickr.com/5/4040/4292289631_20ef2eccce_o.jpg,0.39201182,0.53846157,0.48678413,0.8061674,Tire
https://farm2.staticflickr.com/3877/15074254331_0b32cd74c5_o.jpg,0.44945848,0.5469314000000001,0.12635379,0.89169675,Knife
https://c7.staticflickr.com/8/7184/6941469385_ebfd0f78dd_o.jpg,0.0,1.0,0.4431630999999999,1.0,Clothing
https://farm1.staticflickr.com/2928/13531615624_9a7574b210_o.jpg,0.66441137,0.6792964,0.66746986,0.686747,Person
https://farm1.staticflickr.com/5096/5540362702_6da3bcb5c5_o.jpg,0.15551181,0.7322835,0.39800996,0.5572139,Glasses
https://c3.staticflickr.com/8/7044/6860577795_c992a63473_o.jpg,0.0,1.0,0.0,1.0,Food
https://farm7.staticflickr.com/8359/8258477270_8c67bcc367_o.jpg,0.6135401999999999,0.69816643,0.49074075,0.9097221999999999,Human leg
https://c8.staticflickr.com/9/8383/8575931407_0df574bcb8_o.jpg,0.90882355,0.9911764999999999,0.2949002,0.3968958,Seafood
https://c7.staticflickr.com/1/28/48671576_e39c8f2a69_o.jpg,0.07915994,0.18093699,0.47878787,0.7292929,Tire
https://farm2.staticflickr.com/44/135057239_a9ff3575f7_o.jpg,0.5953125,0.6328125,0.39375,0.47708333,Mammal
https://farm2.staticflickr.com/5544/11869839256_f964a99000_o.jpg,0.3453125,0.390625,0.30625,0.33333334,Wheel
https://c7.staticflickr.com/1/397/19242183551_88d5549de0_o.jpg,0.35994586,0.46955344,0.29156625,0.5686747,Human arm
https://farm8.staticflickr.com/5342/9282396261_41edffa280_o.jpg,0.3546875,0.79375,0.20625,0.7291667,Zebra
https://c7.staticflickr.com/7/6210/6042695625_ce14795485_o.jpg,0.30044183,0.31516936,0.5641593,0.6017699000000001,Human arm
https://farm1.staticflickr.com/3655/3487753377_a68ae65d0c_o.jpg,0.33125,0.646875,0.44166666,0.65,Snack
https://c6.staticflickr.com/9/8783/16735744963_aec0138141_o.jpg,0.0,0.13274336,0.18584071,1.0,Person
https://farm5.staticflickr.com/32/66982390_bc75264632_o.jpg,0.284375,0.325,0.45416668,0.5375,Window
https://c4.staticflickr.com/2/1248/1062353171_c96d06640c_o.jpg,0.5592971999999999,0.6368961,0.21826279999999998,0.24498886,Wheel
https://farm7.staticflickr.com/8175/7926423552_8c4e5cf32e_o.jpg,0.2671875,0.5828125,0.45,0.59583336,Mammal
https://c4.staticflickr.com/8/7197/6965355478_2785c756da_o.jpg,0.0,0.66571426,0.21461187,0.80365294,Otter
https://farm1.staticflickr.com/3908/14246679318_8cb8739332_o.jpg,0.7359375,0.8875,0.4875,0.75208336,Alpaca
https://farm4.staticflickr.com/7289/12455857183_eeb200e85c_o.jpg,0.18125,0.3453125,0.04375,0.24375,Ball
https://c2.staticflickr.com/4/3925/14681001156_a816658b0b_o.jpg,0.33108109999999996,0.6621621999999999,0.8236715,1.0,Wheelchair
https://farm1.staticflickr.com/7450/16393418702_e10b0eb479_o.jpg,0.21091445,0.22123894,0.75442475,0.78539824,Footwear
https://farm7.staticflickr.com/3308/3525536711_87d9589857_o.jpg,0.9515625,0.959375,0.35625,0.38958332,Human arm
https://farm1.staticflickr.com/3107/2406370516_1ef948bdda_o.jpg,0.17671518,0.25363827,0.2967033,0.48979592,Clothing
https://farm8.staticflickr.com/8045/8121556153_36bb5feb00_o.jpg,0.5681341999999999,0.9350105,0.21428572,0.7515528,Mammal
https://farm2.staticflickr.com/5097/5402038862_30fa97188f_o.jpg,0.69072163,0.74815905,0.6563193,0.7960089,Mammal
https://c2.staticflickr.com/1/194/478285124_85ac9e0863_o.jpg,0.15290934,0.17726658,0.091566265,0.14457831,Mammal
https://c7.staticflickr.com/7/6131/5931918584_320f8cbc2d_o.jpg,0.41679627,0.466563,0.5178197,0.5324948,Watercraft
https://farm5.staticflickr.com/5037/14452911878_40b2ffafb5_o.jpg,0.1921875,0.240625,0.26666668,0.35208333,Person
https://c1.staticflickr.com/3/2512/4177551117_50f92a07a9_o.jpg,0.6046875,0.7390625,0.7104166999999999,0.9375,Houseplant
https://farm5.staticflickr.com/7026/6847448243_ac85dc4f6a_o.jpg,0.21832061,0.29923666,0.21153846,0.31837606,Human face
https://farm8.staticflickr.com/5129/5245274859_3466329258_o.jpg,0.077083334,0.95625,0.04694836,1.0,Human body
https://c4.staticflickr.com/5/4058/4710282576_e680885fa2_o.jpg,0.1940532,0.5618153,0.6354167,0.88125,Snack
https://c4.staticflickr.com/7/6015/5958940762_2dc1d1fb7b_o.jpg,0.9046875,1.0,0.52916664,0.63958335,Human hair
https://c1.staticflickr.com/9/8485/8264273772_d192f97d99_o.jpg,0.088495575,0.36578172,0.03539823,0.99557525,Human body
https://c8.staticflickr.com/5/4142/4910213175_9ef1c51815_o.jpg,0.3,0.3203125,0.38125,0.43958333,Vehicle
https://c5.staticflickr.com/3/2193/2177913990_dcc88b4e73_o.jpg,0.5140625,0.6125,0.25833333,0.6020833000000001,Human body
https://c7.staticflickr.com/3/2100/1562322617_264ce58676_o.jpg,0.0,0.050161812,0.6229839,0.8407258,Human body
https://c6.staticflickr.com/8/7152/6661779137_27b4514e2c_o.jpg,0.2,0.43030304,0.15831988,0.6558965999999999,Clothing
https://c1.staticflickr.com/1/100/292943208_b1007e8850_o.jpg,0.3440703,0.43631038,0.22494432,0.39420936,Human head
https://farm4.staticflickr.com/7173/6452708979_7f9fc0496e_o.jpg,0.8235294,0.9446367,0.71468925,0.8333333,Clothing
https://c7.staticflickr.com/8/7543/15396462793_315075138c_o.jpg,0.44026548,0.6216814,0.27433628,0.46017700000000006,Human arm
https://farm7.staticflickr.com/5456/9900655904_ef1f2708e0_o.jpg,0.0,0.9985251,0.19911504,0.9623894000000001,Stairs
https://farm1.staticflickr.com/3485/5722246407_1c96eb2bb5_o.jpg,0.2296875,0.990625,0.61875,1.0,Flowerpot
https://farm2.staticflickr.com/2201/2082148060_11fc0f88cb_o.jpg,0.0,0.07964602,0.27654868,0.36061946,Tableware
https://c6.staticflickr.com/1/25/42631894_0fceccf153_o.jpg,0.7234375,0.7515625,0.61875,0.63958335,Human head
https://c4.staticflickr.com/8/7167/6805779499_de966cdfbe_o.jpg,0.0,1.0,0.0,1.0,Food
https://c2.staticflickr.com/6/5753/21266658368_3bfbe3f0bd_o.jpg,0.35988200000000004,0.39823008,0.19911504,0.25442478,Clothing
https://c6.staticflickr.com/8/7057/6962695839_38ae966c8c_o.jpg,0.9734375,0.9984375,0.39791667,0.43333334,Person
https://farm5.staticflickr.com/4004/4471388738_acef71e238_o.jpg,0.8874171999999999,0.9735099,0.43574592,0.5420975,Human leg
https://c6.staticflickr.com/5/4023/4611120442_60ba32511a_o.jpg,0.14256199,0.8305785,0.10268562,0.8056871999999999,Flower
https://farm8.staticflickr.com/3956/15439829969_ae2c7d40f4_o.jpg,0.0,1.0,0.09090909,0.9778870000000001,Land vehicle
https://c1.staticflickr.com/5/4079/4869478267_9432cb5345_o.jpg,0.12536873,0.9483775999999999,0.0,0.96681416,Carnivore
https://c1.staticflickr.com/1/280/19307040456_11429df40e_o.jpg,0.35988200000000004,0.55309737,0.26327434,0.9446903,Human body
https://farm6.staticflickr.com/3338/3595041692_0904058b8d_o.jpg,0.23356402,0.28200692,0.5018868,0.5283019,Sports equipment
https://c4.staticflickr.com/9/8453/8071099025_0228840da5_o.jpg,0.39852940000000003,0.5411765000000001,0.46563193,0.6563193,Mammal
https://farm5.staticflickr.com/7055/6897754915_796173790b_o.jpg,0.90251106,0.9305761,0.5474614000000001,0.6247241,Human arm
https://c6.staticflickr.com/8/7413/12940702564_cff48fe05b_o.jpg,0.51835537,0.5873715,0.32444444,0.5511111,Man
https://farm4.staticflickr.com/3782/11676383665_35b606f383_o.jpg,0.6903226,0.6951613,0.66464645,0.6787879,Window
https://farm7.staticflickr.com/21/30068936_45023d2f9a_o.jpg,0.40625,0.525,0.7895833000000001,0.90625,Clothing
https://c7.staticflickr.com/2/1109/1387743744_226deb8236_o.jpg,0.13125,0.2046875,0.225,0.325,Human head
https://c4.staticflickr.com/1/160/398244768_641a4b3ae5_o.jpg,0.7222221999999999,0.99841267,0.17043121,0.9979466,Mammal
https://farm5.staticflickr.com/2057/2052240068_06902e5246_o.jpg,0.45074627,0.5164179,0.11694511,0.16467779999999999,Human nose
https://c6.staticflickr.com/5/4041/4348359870_b268d4d465_o.jpg,0.2,0.23125,0.27708334,0.33541667,Clothing
https://farm4.staticflickr.com/3810/18693435564_c588389c26_o.jpg,0.0,0.1014885,0.23614457,0.38795182,Land vehicle
https://c7.staticflickr.com/4/3013/3000693242_260405619e_o.jpg,0.0,0.9513991,0.0,0.9135254999999999,Car
https://farm2.staticflickr.com/8445/7775882402_306c1117e0_o.jpg,0.16216215,0.60312945,0.50688076,0.71330273,Car
https://farm7.staticflickr.com/3044/3014740160_a362edd78d_o.jpg,0.49115044,0.59144545,0.6659292,0.90707964,Wheel
https://c4.staticflickr.com/4/3036/2306107104_850b6d3aeb_o.jpg,0.7131783,0.75710595,0.7111111,0.76666665,Person
https://c7.staticflickr.com/9/8109/8452512177_566fedec1b_o.jpg,0.81462586,0.88095236,0.51927435,0.66213155,Wheel
https://c3.staticflickr.com/4/3014/3092496010_b64220e33a_o.jpg,0.4321534000000001,0.5339233,0.5376105999999999,0.6659292,Sports equipment
https://farm4.staticflickr.com/2022/2233967321_2a9b16ec46_o.jpg,0.2760646,0.29221729999999996,0.38,0.45555556,Clothing
https://farm6.staticflickr.com/5082/5265859636_907b2420dd_o.jpg,0.17035398,0.8075220999999999,0.12831858,1.0,Girl
https://c4.staticflickr.com/4/3314/3482120005_28f3cbbc88_o.jpg,0.834375,0.925,0.69375,0.9125,Human leg
https://c6.staticflickr.com/8/7308/15849729133_6a73120ab8_o.jpg,0.0,0.7140625,0.33333334,0.8979166999999999,House
https://c4.staticflickr.com/9/8298/7985729757_98558ff2d9_o.jpg,0.37577003,0.5893224,0.0952381,0.30952382,Human face
https://farm7.staticflickr.com/7505/15577070824_e6d2db6562_o.jpg,0.6126657,0.7378498,0.8802661,0.96452326,Fast food
https://farm6.staticflickr.com/3756/13818788713_9ba3bb124b_o.jpg,0.47292417,0.93862814,0.13357401,0.46028882,Dessert
https://farm2.staticflickr.com/3389/3345924384_f68f76fae5_o.jpg,0.0,1.0,0.0,1.0,Orange
https://farm6.staticflickr.com/8155/7183795850_7a723ab107_o.jpg,0.5365344,0.60751563,0.5671875,0.6484375,Flower
https://farm1.staticflickr.com/7115/7731294616_620d6f3f77_o.jpg,0.7961595,0.85967505,0.27152318,0.34216335,Vehicle
https://farm6.staticflickr.com/5081/5366467768_fd684cceb7_o.jpg,0.36504424,0.67256635,0.12979351,0.49557522,Person
https://c5.staticflickr.com/3/2536/3754144111_a5f2ed5736_o.jpg,0.0,0.8319870999999999,0.0,0.789899,Person
https://farm8.staticflickr.com/2572/3849798031_b71f521dce_o.jpg,0.0,0.7716644,0.0,0.37914693,Tree
https://farm1.staticflickr.com/3920/14740809980_4f4fdf7ef3_o.jpg,0.5147493,0.82890856,0.6946903,0.8517699000000001,Human body
https://c4.staticflickr.com/9/8538/8644158169_1062236ce9_o.jpg,0.0,0.99819493,0.75812274,0.99819493,Piano
https://c1.staticflickr.com/2/1365/5106517902_43762390e5_o.jpg,0.0,1.0,0.5140625,1.0,Table
https://farm4.staticflickr.com/2235/2494667524_e6a72214fc_o.jpg,0.3421875,0.415625,0.73541665,0.7708333,Footwear
https://c6.staticflickr.com/4/3059/2555871582_81dbd458e5_o.jpg,0.14255320000000002,0.7489361999999999,0.027565084,1.0,Girl
https://farm3.staticflickr.com/4132/4957252172_b5eddb8a26_o.jpg,0.10889570400000001,0.80674845,0.021276595,0.9829787,Food
https://c4.staticflickr.com/8/7303/16409387961_f1c8634f97_o.jpg,0.0,1.0,0.0,1.0,Snack
https://farm2.staticflickr.com/8515/8474048419_fba501fef8_o.jpg,0.68125,0.9015625,0.0,0.13125,Plant
https://farm4.staticflickr.com/6097/6226091441_9f4d1a6561_o.jpg,0.5671875,0.6453125,0.06666667,0.20625,Billboard
https://farm7.staticflickr.com/5281/5208123683_1b27cd7517_o.jpg,0.5825958999999999,0.7758111999999999,0.17256637,0.41150442,Cake
https://c2.staticflickr.com/9/8089/8564706605_6c4dfdc9ca_o.jpg,0.0,1.0,0.1328125,0.928125,Snack
https://c5.staticflickr.com/9/8342/8188857387_e5013e3ffb_o.jpg,0.042772863,0.092920355,0.32522124,0.5398229999999999,Wheel
https://farm7.staticflickr.com/3634/3425557536_f608d7104f_o.jpg,0.51917404,0.58112097,0.8473451,0.9734513000000001,Baked goods
https://farm8.staticflickr.com/3453/3781785066_aaf515b7e0_o.jpg,0.153125,0.76875,0.55833334,1.0,Bread
https://c4.staticflickr.com/9/8479/8185574942_16fd71fc2b_o.jpg,0.7215569000000001,0.74101794,0.49455340000000003,0.53594774,Vehicle
https://farm4.staticflickr.com/3809/9182248951_ea180fae18_o.jpg,0.0,0.03068592,0.43501806,0.49819493,Plant
https://c1.staticflickr.com/1/56/126671419_536e0bfa52_o.jpg,0.8109375,0.8984375,0.475,0.6354167,Tire
https://c3.staticflickr.com/4/3093/2585411736_7fffa1b514_o.jpg,0.8125915,0.8535870999999999,0.76837415,0.8886414,Swimwear
https://farm4.staticflickr.com/7069/6914055219_a0ca356868_o.jpg,0.15625,0.25625,0.71816283,0.8893528,Wheel
https://c3.staticflickr.com/6/5141/5687875869_4fd558a9d4_o.jpg,0.11546841,0.8867101999999999,0.046337817,0.92825115,Man
https://c7.staticflickr.com/3/2620/3855198429_cd6117c056_o.jpg,0.0,0.621875,0.20208333,0.86041665,Food
https://farm4.staticflickr.com/6238/6254600204_04e70d6afc_o.jpg,0.746875,0.9640625,0.21458334,0.91041666,Mammal
https://c8.staticflickr.com/8/7110/13569483393_2aaeb3f737_o.jpg,0.19321534,0.24631268,0.42920354,0.5707965,Pastry
https://farm5.staticflickr.com/3710/10921149963_e04ba75721_o.jpg,0.0,0.3882353,0.17516629999999997,0.96674055,Man
https://farm3.staticflickr.com/6172/6204940607_6d441feeab_o.jpg,0.70625,0.7203125,0.5125,0.52916664,Tree
https://c6.staticflickr.com/2/1413/541202193_99f3691d2c_o.jpg,0.25184095,0.2916053,0.40354767,0.6940133,Man
https://farm6.staticflickr.com/6103/6879358950_97b93ae32a_o.jpg,0.26695526,0.38816738,0.43792325,0.8306998,Wheel
https://c3.staticflickr.com/7/6090/6106316562_ab860e48aa_o.jpg,0.94505495,1.0,0.22370370000000003,0.30222222,Human head
https://farm8.staticflickr.com/1292/1286529861_feb1383529_o.jpg,0.56875,0.5875,0.18541667,0.20416667,Human head
https://c2.staticflickr.com/6/5709/20877712573_15b6781f6c_o.jpg,0.0,0.0073746312,0.7920354000000001,0.82743365,Footwear
https://farm1.staticflickr.com/5224/5873093439_83dd2567aa_o.jpg,0.679941,0.7345133,0.88053095,0.9800885,Fruit
https://c4.staticflickr.com/4/3034/2941460486_f2a1c752d8_o.jpg,0.15022092,0.23269513,0.40354767,0.7937916,Flower
https://c1.staticflickr.com/7/6187/6091464099_4430466855_o.jpg,0.84094256,0.9410898000000001,0.90929204,0.9601770000000001,Wheel
https://farm8.staticflickr.com/243/517491732_182fd68cde_o.jpg,0.559375,0.6015625,0.51666665,0.6770833,Human leg
https://farm7.staticflickr.com/5320/14264268634_fff33db551_o.jpg,0.38938054,0.42625368,0.4380531,0.50884956,Clothing
https://c4.staticflickr.com/1/169/371247674_0997b55b14_o.jpg,0.28414443,0.49607536,0.33471933,0.76091474,Person
https://c7.staticflickr.com/3/2669/4206988707_aa527d840a_o.jpg,0.1875,1.0,0.196875,0.871875,Human hair
https://farm8.staticflickr.com/2724/4045793367_bce0063ca9_o.jpg,0.0,1.0,0.38541666,1.0,Food
https://farm6.staticflickr.com/8683/16649317349_c544a157a9_o.jpg,0.0,1.0,0.0,0.92330384,Tableware
https://c6.staticflickr.com/8/7070/6991282009_07d82da2f3_o.jpg,0.584375,0.628125,0.47291666,0.5104167000000001,Food
https://c3.staticflickr.com/5/4139/4880759232_7e552ce86d_o.jpg,0.28463477,0.7858941999999999,0.07115136,0.389392,Man
https://c7.staticflickr.com/9/8871/16805844113_d2fd8ddbb6_o.jpg,0.75,0.871875,0.4125,0.7291667,Human leg
https://c5.staticflickr.com/3/2515/3839955811_07f8cef885_o.jpg,0.178125,0.578125,0.1125,0.30208334,Flower
https://farm3.staticflickr.com/5448/9157879423_6d2d12023a_o.jpg,0.0,0.7223089,0.24217118,0.6784969,Sofa bed
https://c6.staticflickr.com/4/3207/2708054588_9efedeedff_o.jpg,0.828125,0.85,0.0625,0.09375,Human hair
https://c8.staticflickr.com/6/5508/10445308235_68cb8cf9fa_o.jpg,0.72861356,0.8495575000000001,0.29867256,0.38938054,Auto part
https://c4.staticflickr.com/4/3279/2596647971_2c7a352bcd_o.jpg,0.35757574,0.5434343,0.819063,0.996769,Land vehicle
https://c4.staticflickr.com/5/4113/5035989105_8ca3ea0d0d_o.jpg,0.2359375,0.3609375,0.32150313,0.9979123,Boy
https://c8.staticflickr.com/9/8182/8056990168_9e00e13e97_o.jpg,0.75812274,0.9927798000000001,0.1534296,0.26534295,Hamburger
https://farm1.staticflickr.com/7186/6961902749_aa08648094_o.jpg,0.14791666,0.925,0.4140625,1.0,Suit
https://c5.staticflickr.com/9/8201/8250085085_0af986d06b_o.jpg,0.37020648,0.9896754999999999,0.0,0.8053097,Skull
https://farm2.staticflickr.com/7689/17639929622_cb1c5752c1_o.jpg,0.5651214,0.58278143,0.29246676,0.35745937,Human arm
https://farm2.staticflickr.com/6013/5902673687_3838924af2_o.jpg,0.41740412,0.53687316,0.34955752,0.6526549,Clothing
